"","species","time_length","phenochange","min","max","names"
"202",26,15,0.053931204281984,-0.100537106451478,0.217495507748584,15.26
"203",27,15,0.0325954089006014,-0.134632855237033,0.174075844201277,15.27
"204",28,15,0.0365137347788459,-0.13861301052083,0.189603342947241,15.28
"205",29,15,0.0618361606256441,-0.0913353107973089,0.232669444758523,15.29
"179",3,15,0.0740501784633148,-0.0766257987905357,0.269132013111831,15.3
"206",30,15,0.0217069609754592,-0.163841620293946,0.166179457210093,15.3
"207",31,15,0.0370245513690988,-0.139227450754768,0.190697213724066,15.31
"208",32,15,0.00691740800834005,-0.204009745170999,0.146017302415368,15.32
"209",33,15,0.037066758912248,-0.137365709480622,0.18879430633563,15.33
"210",34,15,0.0411796640763219,-0.130341115743157,0.200401826782202,15.34
"211",35,15,0.0362939160639446,-0.132304191818126,0.187074920202071,15.35
"212",36,15,0.027672825476397,-0.149434738802721,0.168771609043349,15.36
"213",37,15,0.0284783045682213,-0.157792997716263,0.182041134085785,15.37
"214",38,15,0.061212888626315,-0.0917664262021347,0.238287222681408,15.38
"215",39,15,0.00288913026400439,-0.194956577478189,0.132092935738784,15.39
"180",4,15,0.0734851998690118,-0.0689781555929094,0.255840484147782,15.4
"216",40,15,0.0539439338896227,-0.105161245240966,0.216513545434155,15.4
"217",41,15,0.0527690403178644,-0.104021023112236,0.213161076261096,15.41
"218",42,15,0.0511322432068024,-0.103758063960238,0.213246065102028,15.42
"219",43,15,0.109092565155883,-0.030981575697688,0.345857171690383,15.43
"220",44,15,0.0868730501550807,-0.0570930099064698,0.294908945455738,15.44
"221",45,15,0.0556043951029963,-0.100581980981147,0.221967344159028,15.45
"222",46,15,0.042939387383267,-0.126808388024346,0.20878901255971,15.46
"223",47,15,0.0477761358393984,-0.107534634834255,0.200781823493432,15.47
"224",48,15,0.0626165806455727,-0.0903821371297268,0.242887715341631,15.48
"225",49,15,0.0524479411240623,-0.107655438830668,0.218705666817756,15.49
"181",5,15,0.00518856651753224,-0.201391126051304,0.142020975840658,15.5
"226",50,15,0.0967649248614393,-0.0407832759910073,0.315546875549568,15.5
"227",51,15,0.0496199433951632,-0.113693905952266,0.206476897350232,15.51
"228",52,15,0.0509659810643078,-0.104342478172727,0.207963969580219,15.52
"229",53,15,0.0469590680253389,-0.114638461403244,0.206388174544405,15.53
"230",54,15,0.0398972974759087,-0.124549554722607,0.189670961121002,15.54
"231",55,15,0.0697157368531674,-0.0806911826302533,0.2541168380266,15.55
"232",56,15,0.00383789516444628,-0.198478760805084,0.13959118777636,15.56
"233",57,15,0.0462141833716472,-0.109284599433907,0.198698936049625,15.57
"234",58,15,0.0316181141184785,-0.157322890850699,0.184177956206585,15.58
"235",59,15,0.0395225531598204,-0.122538723429892,0.187655427127589,15.59
"182",6,15,0.0844077821600201,-0.0520770285629269,0.273930659389691,15.6
"236",60,15,0.0279232032916285,-0.158648792083399,0.176383677986282,15.6
"237",61,15,0.0680323123097206,-0.0828746353466274,0.250674710436679,15.61
"238",62,15,0.0543845760645456,-0.10435796499183,0.224537860746332,15.62
"239",63,15,0.0247534578227447,-0.176189118994595,0.178914751994352,15.63
"240",64,15,0.0601744795243014,-0.0924585883135973,0.228891984490667,15.64
"241",65,15,0.0481825108113393,-0.11549763521055,0.217756015667583,15.65
"242",66,15,0.0859039494762107,-0.0549868215169566,0.286410987299751,15.66
"243",67,15,0.0408945663918536,-0.132885175045725,0.197457298955835,15.67
"244",68,15,0.0716284889179722,-0.073128627297802,0.256231580301339,15.68
"245",69,15,0.0291498840624856,-0.133556316669707,0.166020911144809,15.69
"183",7,15,0.0608784488849499,-0.0909685760118293,0.230679801964032,15.7
"246",70,15,0.0888134845416591,-0.0543633224236732,0.304647280267262,15.7
"247",71,15,-0.0233420850691527,-0.2500285273468,0.108222853904708,15.71
"248",72,15,0.0351006576349466,-0.133332355972021,0.185028686946307,15.72
"249",73,15,0.0726383020056099,-0.0741127711087027,0.262279447641357,15.73
"250",74,15,0.0689289277723183,-0.0784476626958372,0.251966259562661,15.74
"251",75,15,0.0514054301419392,-0.10457768680542,0.212155102006035,15.75
"252",76,15,0.029974181908172,-0.155297793938956,0.182578420925682,15.76
"253",77,15,-0.000706429498655568,-0.212586200450132,0.134319386010048,15.77
"254",78,15,0.0361597676650412,-0.146356675046632,0.197918387088932,15.78
"255",79,15,0.0660527510027116,-0.0830881933835967,0.241433168454374,15.79
"184",8,15,0.0900280542144969,-0.0521110790078043,0.300228209410745,15.8
